[set,]image_path[,label]
UNASSIGNED,gs://helios-sh3/images/m1115.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b977.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b744.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m477.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1219.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m311.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m305.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b988.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b750.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1543.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1225.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m339.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1557.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m79.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b195.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b181.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1075.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b817.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m45.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1392.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1386.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b803.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1061.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m51.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b630.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m503.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b156.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m265.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b142.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m271.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1379.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m517.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1437.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m86.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m259.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1351.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1345.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b618.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1423.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b397.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b383.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1190.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1277.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m926.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1263.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m932.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1184.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1609.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1288.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m701.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b432.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m715.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b426.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b340.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1153.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b368.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1635.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1621.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m729.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1147.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1145.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b418.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1623.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m703.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b430.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b342.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1179.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m717.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b424.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1275.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m924.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1192.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1186.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1261.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m930.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m918.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1249.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b395.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b381.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1353.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b168.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m84.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1435.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1421.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m90.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m529.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1347.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m267.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1088.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b632.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m515.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m273.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m298.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1390.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m47.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b815.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1077.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m53.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1063.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b801.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1384.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b197.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b829.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b183.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1227.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m449.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b28.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1541.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1555.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1233.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m313.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b746.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m475.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b14.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b752.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m461.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1569.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1582.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1103.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b961.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b975.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1117.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1596.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b785.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b949.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b791.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1743.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b578.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1031.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m677.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b544.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m111.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b222.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1498.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m105.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b236.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m663.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b550.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m688.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1301.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m850.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1780.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1467.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1473.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1794.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1315.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m844.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b587.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b593.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m878.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1329.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1328.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m879.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b592.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b586.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1472.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m845.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1314.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1795.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1781.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m851.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m689.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1466.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m104.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b551.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m662.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m676.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b223.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m138.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1030.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m886.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b579.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m892.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1742.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1024.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b948.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b784.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1597.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b974.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1116.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1102.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b960.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1583.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1568.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m460.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b753.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m306.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m312.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b747.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1554.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1232.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1540.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b29.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m448.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b182.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b196.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1062.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b800.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1385.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1391.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m299.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b814.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1076.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m514.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b627.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m272.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b141.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m266.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b155.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m500.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b633.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1408.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1420.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1346.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b169.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1352.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1434.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b380.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1248.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m919.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1187.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m931.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1260.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m925.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1274.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1193.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1178.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b343.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b425.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m716.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b431.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m702.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b357.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1144.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1622.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1636.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1150.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b456.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m765.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b324.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b442.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1679.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m981.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1651.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1137.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b318.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1123.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1645.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b481.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1692.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m942.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1213.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m956.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1207.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1686.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1309.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m201.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b132.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m567.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b654.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b898.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b640.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m215.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b126.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1335.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1453.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1447.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m229.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b697.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b683.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1039.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m598.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b873.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1011.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m21.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1490.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1484.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b867.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m35.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b72.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m413.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b66.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b734.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m361.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m349.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1241.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1527.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b708.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1533.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1255.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1159.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1282.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1165.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b907.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b913.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1171.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b99.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1296.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1398.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b522.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m611.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b244.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m177.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m163.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m605.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1725.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1043.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b278.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1057.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m639.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1429.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b293.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1367.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m188.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1094.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1415.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1373.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1414.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1095.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1372.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m823.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m837.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1081.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m189.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1400.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b292.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1428.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b286.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1056.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1730.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1724.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b279.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m162.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m604.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b537.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m610.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b523.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1399.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1718.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m176.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1283.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1158.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1532.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b709.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1254.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1240.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1526.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b735.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m406.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b67.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1268.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m374.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m412.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b73.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m34.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1004.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b866.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1491.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m20.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b872.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1010.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m599.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b682.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b696.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1446.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m228.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1320.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b669.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1452.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b641.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b899.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m214.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b133.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1308.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b655.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m566.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1206.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m957.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1212.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m943.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1693.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b480.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b494.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1122.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b319.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1644.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1650.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m980.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m758.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b4.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1136.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b325.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1678.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m770.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b443.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m764.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b331.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m772.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b441.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b327.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b333.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1108.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m766.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b455.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m996.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1120.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b6.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b469.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m982.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1652.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m969.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b482.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m9.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b496.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1204.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m955.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1685.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1691.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1210.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m941.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m799.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b125.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m216.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1478.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b643.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b657.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m564.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b131.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m202.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1444.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1450.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m558.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1336.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b680.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b858.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b694.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1487.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b864.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1006.jpg,malignant
